zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area
95050,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
95051,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
95122,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95046,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
94023,Santa Clara,Santa Clara County,CA,6085,H1,940,7.0
94042,Santa Clara,Santa Clara County,CA,6085,H1,940,7.0
95023,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
94550,Santa Clara,Santa Clara County,CA,6085,H1,945,7.0
95156,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95026,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
94020,Santa Clara,Santa Clara County,CA,6085,H1,940,7.0
95124,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95120,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95151,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95152,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95036,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
95172,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95192,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
94306,Santa Clara,Santa Clara County,CA,6085,H1,943,7.0
95123,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95128,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95134,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95116,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95044,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
95071,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
95141,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95013,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
94022,Santa Clara,Santa Clara County,CA,6085,H1,940,7.0
94089,Santa Clara,Santa Clara County,CA,6085,H1,940,7.0
95125,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95140,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95112,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95118,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95011,Santa Clara,Santa Clara County,CA,6085,H1,950,7.0
95164,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
94039,Santa Clara,Santa Clara County,CA,6085,H1,940,7.0
95157,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95191,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95106,Santa Clara,Santa Clara County,CA,6085,H1,951,7.0
95033,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95001,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95020,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95077,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95041,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95062,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95063,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95017,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95005,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95066,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95006,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95018,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95073,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95064,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95007,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95010,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95003,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95067,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
94060,Santa Cruz,Santa Cruz County,CA,6087,H1,940,9.0
95060,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95065,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95076,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95019,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
95061,Santa Cruz,Santa Cruz County,CA,6087,H1,950,9.0
96008,Shasta,Shasta County,CA,6089,H1,960,1.0
96099,Shasta,Shasta County,CA,6089,H1,960,1.0
96071,Shasta,Shasta County,CA,6089,H1,960,1.0
96011,Shasta,Shasta County,CA,6089,H1,960,1.0
96033,Shasta,Shasta County,CA,6089,H1,960,1.0
96028,Shasta,Shasta County,CA,6089,H1,960,1.0
96003,Shasta,Shasta County,CA,6089,H1,960,1.0
96007,Shasta,Shasta County,CA,6089,H1,960,1.0
96019,Shasta,Shasta County,CA,6089,H1,960,1.0
96059,Shasta,Shasta County,CA,6089,H1,960,1.0
96088,Shasta,Shasta County,CA,6089,H1,960,1.0
96069,Shasta,Shasta County,CA,6089,H1,960,1.0
96017,Shasta,Shasta County,CA,6089,H1,960,1.0
96087,Shasta,Shasta County,CA,6089,H1,960,1.0
96095,Shasta,Shasta County,CA,6089,H1,960,1.0
96013,Shasta,Shasta County,CA,6089,H1,960,1.0
96049,Shasta,Shasta County,CA,6089,H1,960,1.0
96065,Shasta,Shasta County,CA,6089,H1,960,1.0
96089,Shasta,Shasta County,CA,6089,H1,960,1.0
96047,Shasta,Shasta County,CA,6089,H1,960,1.0
96062,Shasta,Shasta County,CA,6089,H1,960,1.0
96016,Shasta,Shasta County,CA,6089,H1,960,1.0
96025,Shasta,Shasta County,CA,6089,H1,960,1.0
96002,Shasta,Shasta County,CA,6089,H1,960,1.0
96096,Shasta,Shasta County,CA,6089,H1,960,1.0
96056,Shasta,Shasta County,CA,6089,H1,960,1.0
96073,Shasta,Shasta County,CA,6089,H1,960,1.0
96022,Shasta,Shasta County,CA,6089,H1,960,1.0
96001,Shasta,Shasta County,CA,6089,H1,960,1.0
96051,Shasta,Shasta County,CA,6089,H1,960,1.0
96040,Shasta,Shasta County,CA,6089,H1,960,1.0
96076,Shasta,Shasta County,CA,6089,H1,960,1.0
96084,Shasta,Shasta County,CA,6089,H1,960,1.0
95910,Sierra,Sierra County,CA,6091,H1,959,1.0
95936,Sierra,Sierra County,CA,6091,H1,959,1.0
96125,Sierra,Sierra County,CA,6091,H1,961,1.0
95944,Sierra,Sierra County,CA,6091,H1,959,1.0
96126,Sierra,Sierra County,CA,6091,H1,961,1.0
96118,Sierra,Sierra County,CA,6091,H1,961,1.0
95922,Sierra,Sierra County,CA,6091,H1,959,1.0
95960,Sierra,Sierra County,CA,6091,H1,959,1.0
96124,Sierra,Sierra County,CA,6091,H1,961,1.0
96050,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96058,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96014,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96057,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96085,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96025,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96134,Siskiyou,Siskiyou County,CA,6093,H1,961,1.0
96031,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96038,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96094,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96067,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96044,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96027,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96039,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96023,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
95568,Siskiyou,Siskiyou County,CA,6093,H1,955,1.0
96086,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96037,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96064,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96032,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96097,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
96034,Siskiyou,Siskiyou County,CA,6093,H1,960,1.0
94510,Solano,Solano County,CA,6095,H1,945,2.0
95694,Solano,Solano County,CA,6095,H1,956,2.0
95616,Solano,Solano County,CA,6095,H1,956,2.0
94512,Solano,Solano County,CA,6095,H1,945,2.0
94503,Solano,Solano County,CA,6095,H1,945,2.0
94534,Solano,Solano County,CA,6095,H1,945,2.0
94571,Solano,Solano County,CA,6095,H1,945,2.0
95625,Solano,Solano County,CA,6095,H1,956,2.0
94585,Solano,Solano County,CA,6095,H1,945,2.0
95696,Solano,Solano County,CA,6095,H1,956,2.0
94535,Solano,Solano County,CA,6095,H1,945,2.0
94558,Solano,Solano County,CA,6095,H1,945,2.0
94533,Solano,Solano County,CA,6095,H1,945,2.0
95687,Solano,Solano County,CA,6095,H1,956,2.0
95620,Solano,Solano County,CA,6095,H1,956,2.0
94592,Solano,Solano County,CA,6095,H1,945,2.0
95690,Solano,Solano County,CA,6095,H1,956,2.0
94590,Solano,Solano County,CA,6095,H1,945,2.0
94591,Solano,Solano County,CA,6095,H1,945,2.0
94589,Solano,Solano County,CA,6095,H1,945,2.0
95688,Solano,Solano County,CA,6095,H1,956,2.0
95618,Solano,Solano County,CA,6095,H1,956,2.0
95409,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94923,Sonoma,Sonoma County,CA,6097,H1,949,2.0
94927,Sonoma,Sonoma County,CA,6097,H1,949,2.0
94953,Sonoma,Sonoma County,CA,6097,H1,949,2.0
94574,Sonoma,Sonoma County,CA,6097,H1,945,2.0
95405,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95476,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95492,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95425,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95462,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95412,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95433,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95471,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95497,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95461,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95403,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94954,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95402,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95407,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94515,Sonoma,Sonoma County,CA,6097,H1,945,2.0
95472,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95448,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95446,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95450,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94922,Sonoma,Sonoma County,CA,6097,H1,949,2.0
94952,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95401,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95404,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94928,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95444,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95452,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95421,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94955,Sonoma,Sonoma County,CA,6097,H1,949,2.0
94931,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95416,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95473,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95441,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95439,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95487,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94972,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95445,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94558,Sonoma,Sonoma County,CA,6097,H1,945,2.0
95431,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95419,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94951,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95442,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95465,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95406,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95480,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95436,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94999,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95486,Sonoma,Sonoma County,CA,6097,H1,954,2.0
95430,Sonoma,Sonoma County,CA,6097,H1,954,2.0
94975,Sonoma,Sonoma County,CA,6097,H1,949,2.0
95307,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95351,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95367,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95381,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95322,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95356,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95323,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95328,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95329,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95230,Stanislaus,Stanislaus County,CA,6099,H1,952,10.0
95385,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95368,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95313,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95360,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95363,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95358,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95352,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95316,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
94550,Stanislaus,Stanislaus County,CA,6099,H1,945,10.0
95380,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95350,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95382,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95361,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95326,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95357,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95387,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95397,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95354,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95355,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95386,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95353,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95319,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95324,Stanislaus,Stanislaus County,CA,6099,H1,953,10.0
95957,Sutter,Sutter County,CA,6101,H1,959,1.0
95674,Sutter,Sutter County,CA,6101,H1,956,1.0
95991,Sutter,Sutter County,CA,6101,H1,959,1.0
95953,Sutter,Sutter County,CA,6101,H1,959,1.0
95668,Sutter,Sutter County,CA,6101,H1,956,1.0
95837,Sutter,Sutter County,CA,6101,H1,958,1.0
95993,Sutter,Sutter County,CA,6101,H1,959,1.0
95626,Sutter,Sutter County,CA,6101,H1,956,1.0
95982,Sutter,Sutter County,CA,6101,H1,959,1.0
95676,Sutter,Sutter County,CA,6101,H1,956,1.0
95692,Sutter,Sutter County,CA,6101,H1,956,1.0
95948,Sutter,Sutter County,CA,6101,H1,959,1.0
95992,Sutter,Sutter County,CA,6101,H1,959,1.0
95659,Sutter,Sutter County,CA,6101,H1,956,1.0
95645,Sutter,Sutter County,CA,6101,H1,956,1.0
95836,Sutter,Sutter County,CA,6101,H1,958,1.0
96021,Tehama,Tehama County,CA,6103,H1,960,1.0
96076,Tehama,Tehama County,CA,6103,H1,960,1.0
96063,Tehama,Tehama County,CA,6103,H1,960,1.0
96078,Tehama,Tehama County,CA,6103,H1,960,1.0
96080,Tehama,Tehama County,CA,6103,H1,960,1.0
96007,Tehama,Tehama County,CA,6103,H1,960,1.0
96092,Tehama,Tehama County,CA,6103,H1,960,1.0
95963,Tehama,Tehama County,CA,6103,H1,959,1.0
95973,Tehama,Tehama County,CA,6103,H1,959,1.0
96059,Tehama,Tehama County,CA,6103,H1,960,1.0
96029,Tehama,Tehama County,CA,6103,H1,960,1.0
96090,Tehama,Tehama County,CA,6103,H1,960,1.0
96055,Tehama,Tehama County,CA,6103,H1,960,1.0
96035,Tehama,Tehama County,CA,6103,H1,960,1.0
96075,Tehama,Tehama County,CA,6103,H1,960,1.0
96061,Tehama,Tehama County,CA,6103,H1,960,1.0
96022,Tehama,Tehama County,CA,6103,H1,960,1.0
96074,Tehama,Tehama County,CA,6103,H1,960,1.0
95526,Trinity,Trinity County,CA,6105,H1,955,1.0
96076,Trinity,Trinity County,CA,6105,H1,960,1.0
95595,Trinity,Trinity County,CA,6105,H1,955,1.0
95527,Trinity,Trinity County,CA,6105,H1,955,1.0
96046,Trinity,Trinity County,CA,6105,H1,960,1.0
96091,Trinity,Trinity County,CA,6105,H1,960,1.0
95552,Trinity,Trinity County,CA,6105,H1,955,1.0
96048,Trinity,Trinity County,CA,6105,H1,960,1.0
96052,Trinity,Trinity County,CA,6105,H1,960,1.0
96010,Trinity,Trinity County,CA,6105,H1,960,1.0
96041,Trinity,Trinity County,CA,6105,H1,960,1.0
96093,Trinity,Trinity County,CA,6105,H1,960,1.0
96024,Trinity,Trinity County,CA,6105,H1,960,1.0
93270,Tulare,Tulare County,CA,6107,H1,932,16.0
93274,Tulare,Tulare County,CA,6107,H1,932,16.0
93223,Tulare,Tulare County,CA,6107,H1,932,16.0
93221,Tulare,Tulare County,CA,6107,H1,932,16.0
93256,Tulare,Tulare County,CA,6107,H1,932,16.0
93646,Tulare,Tulare County,CA,6107,H1,936,10.0
93631,Tulare,Tulare County,CA,6107,H1,936,10.0
93278,Tulare,Tulare County,CA,6107,H1,932,16.0
93212,Tulare,Tulare County,CA,6107,H1,932,16.0
93237,Tulare,Tulare County,CA,6107,H1,932,16.0
93673,Tulare,Tulare County,CA,6107,H1,936,10.0
93257,Tulare,Tulare County,CA,6107,H1,932,16.0
93271,Tulare,Tulare County,CA,6107,H1,932,16.0
93235,Tulare,Tulare County,CA,6107,H1,932,16.0
93275,Tulare,Tulare County,CA,6107,H1,932,16.0
93286,Tulare,Tulare County,CA,6107,H1,932,16.0
93603,Tulare,Tulare County,CA,6107,H1,936,10.0
93647,Tulare,Tulare County,CA,6107,H1,936,10.0
93279,Tulare,Tulare County,CA,6107,H1,932,16.0
93258,Tulare,Tulare County,CA,6107,H1,932,16.0
93654,Tulare,Tulare County,CA,6107,H1,936,10.0
93215,Tulare,Tulare County,CA,6107,H1,932,16.0
93261,Tulare,Tulare County,CA,6107,H1,932,16.0
93291,Tulare,Tulare County,CA,6107,H1,932,16.0
93219,Tulare,Tulare County,CA,6107,H1,932,16.0
93262,Tulare,Tulare County,CA,6107,H1,932,16.0
93230,Tulare,Tulare County,CA,6107,H1,932,16.0
93675,Tulare,Tulare County,CA,6107,H1,936,10.0
93208,Tulare,Tulare County,CA,6107,H1,932,16.0
93267,Tulare,Tulare County,CA,6107,H1,932,16.0
93290,Tulare,Tulare County,CA,6107,H1,932,16.0
93618,Tulare,Tulare County,CA,6107,H1,936,10.0
93201,Tulare,Tulare County,CA,6107,H1,932,16.0
93666,Tulare,Tulare County,CA,6107,H1,936,10.0
93641,Tulare,Tulare County,CA,6107,H1,936,10.0
93247,Tulare,Tulare County,CA,6107,H1,932,16.0
93292,Tulare,Tulare County,CA,6107,H1,932,16.0
93265,Tulare,Tulare County,CA,6107,H1,932,16.0
93244,Tulare,Tulare County,CA,6107,H1,932,16.0
93272,Tulare,Tulare County,CA,6107,H1,932,16.0
93260,Tulare,Tulare County,CA,6107,H1,932,16.0
93218,Tulare,Tulare County,CA,6107,H1,932,16.0
93670,Tulare,Tulare County,CA,6107,H1,936,10.0
93277,Tulare,Tulare County,CA,6107,H1,932,16.0
93615,Tulare,Tulare County,CA,6107,H1,936,10.0
93633,Tulare,Tulare County,CA,6107,H1,936,10.0
93207,Tulare,Tulare County,CA,6107,H1,932,16.0
93227,Tulare,Tulare County,CA,6107,H1,932,16.0
95310,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95335,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95305,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95321,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95311,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95309,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95329,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95375,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95327,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95383,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95379,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95346,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95373,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95364,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95370,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95347,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
95372,Tuolumne,Tuolumne County,CA,6109,H1,953,1.0
93010,Ventura,Ventura County,CA,6111,H1,930,12.0
93001,Ventura,Ventura County,CA,6111,H1,930,12.0
93060,Ventura,Ventura County,CA,6111,H1,930,12.0
91304,Ventura,Ventura County,CA,6111,H1,913,16.0
93002,Ventura,Ventura County,CA,6111,H1,930,12.0
93044,Ventura,Ventura County,CA,6111,H1,930,12.0
93225,Ventura,Ventura County,CA,6111,H1,932,16.0
93030,Ventura,Ventura County,CA,6111,H1,930,12.0
93022,Ventura,Ventura County,CA,6111,H1,930,12.0
93062,Ventura,Ventura County,CA,6111,H1,930,12.0
91319,Ventura,Ventura County,CA,6111,H1,913,16.0
93009,Ventura,Ventura County,CA,6111,H1,930,12.0
91361,Ventura,Ventura County,CA,6111,H1,913,16.0
93033,Ventura,Ventura County,CA,6111,H1,930,12.0
93021,Ventura,Ventura County,CA,6111,H1,930,12.0
93006,Ventura,Ventura County,CA,6111,H1,930,12.0
93015,Ventura,Ventura County,CA,6111,H1,930,12.0
91320,Ventura,Ventura County,CA,6111,H1,913,16.0
93094,Ventura,Ventura County,CA,6111,H1,930,12.0
93066,Ventura,Ventura County,CA,6111,H1,930,12.0
93252,Ventura,Ventura County,CA,6111,H1,932,16.0
93065,Ventura,Ventura County,CA,6111,H1,930,12.0
93003,Ventura,Ventura County,CA,6111,H1,930,12.0
93036,Ventura,Ventura County,CA,6111,H1,930,12.0
93031,Ventura,Ventura County,CA,6111,H1,930,12.0
93011,Ventura,Ventura County,CA,6111,H1,930,12.0
91307,Ventura,Ventura County,CA,6111,H1,913,16.0
93099,Ventura,Ventura County,CA,6111,H1,930,12.0
93043,Ventura,Ventura County,CA,6111,H1,930,12.0
91311,Ventura,Ventura County,CA,6111,H1,913,16.0
93064,Ventura,Ventura County,CA,6111,H1,930,12.0
91362,Ventura,Ventura County,CA,6111,H1,913,16.0
93035,Ventura,Ventura County,CA,6111,H1,930,12.0
91359,Ventura,Ventura County,CA,6111,H1,913,16.0
93034,Ventura,Ventura County,CA,6111,H1,930,12.0
93040,Ventura,Ventura County,CA,6111,H1,930,12.0
93012,Ventura,Ventura County,CA,6111,H1,930,12.0
93063,Ventura,Ventura County,CA,6111,H1,930,12.0
93004,Ventura,Ventura County,CA,6111,H1,930,12.0
93013,Ventura,Ventura County,CA,6111,H1,930,12.0
91358,Ventura,Ventura County,CA,6111,H1,913,16.0
93061,Ventura,Ventura County,CA,6111,H1,930,12.0
90265,Ventura,Ventura County,CA,6111,H1,902,16.0
93042,Ventura,Ventura County,CA,6111,H1,930,12.0
91377,Ventura,Ventura County,CA,6111,H1,913,16.0
91360,Ventura,Ventura County,CA,6111,H1,913,16.0
93041,Ventura,Ventura County,CA,6111,H1,930,12.0
93023,Ventura,Ventura County,CA,6111,H1,930,12.0
93020,Ventura,Ventura County,CA,6111,H1,930,12.0
93007,Ventura,Ventura County,CA,6111,H1,930,12.0
93032,Ventura,Ventura County,CA,6111,H1,930,12.0
93016,Ventura,Ventura County,CA,6111,H1,930,12.0
93024,Ventura,Ventura County,CA,6111,H1,930,12.0
93005,Ventura,Ventura County,CA,6111,H1,930,12.0
95695,Yolo,Yolo County,CA,6113,H1,956,3.0
95616,Yolo,Yolo County,CA,6113,H1,956,3.0
95617,Yolo,Yolo County,CA,6113,H1,956,3.0
95698,Yolo,Yolo County,CA,6113,H1,956,3.0
95679,Yolo,Yolo County,CA,6113,H1,956,3.0
95605,Yolo,Yolo County,CA,6113,H1,956,3.0
95606,Yolo,Yolo County,CA,6113,H1,956,3.0
95937,Yolo,Yolo County,CA,6113,H1,959,3.0
95627,Yolo,Yolo County,CA,6113,H1,956,3.0
95697,Yolo,Yolo County,CA,6113,H1,956,3.0
95691,Yolo,Yolo County,CA,6113,H1,956,3.0
95776,Yolo,Yolo County,CA,6113,H1,957,3.0
