zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area
65805,Greene County,Greene County,MO,29077,H1,658,8
65897,Greene County,Greene County,MO,29077,H1,658,8
65757,Greene County,Greene County,MO,29077,H1,657,8
65725,Greene County,Greene County,MO,29077,H1,657,8
65898,Greene County,Greene County,MO,29077,H1,658,8
65770,Greene County,Greene County,MO,29077,H1,657,8
65617,Greene County,Greene County,MO,29077,H1,656,8
65648,Greene County,Greene County,MO,29077,H1,656,8
65806,Greene County,Greene County,MO,29077,H1,658,8
65803,Greene County,Greene County,MO,29077,H1,658,8
65721,Greene County,Greene County,MO,29077,H1,657,8
65810,Greene County,Greene County,MO,29077,H1,658,8
65808,Greene County,Greene County,MO,29077,H1,658,8
65738,Greene County,Greene County,MO,29077,H1,657,8
65610,Greene County,Greene County,MO,29077,H1,656,8
65765,Greene County,Greene County,MO,29077,H1,657,8
65899,Greene County,Greene County,MO,29077,H1,658,8
65612,Greene County,Greene County,MO,29077,H1,656,8
65809,Greene County,Greene County,MO,29077,H1,658,8
65802,Greene County,Greene County,MO,29077,H1,658,8
65706,Greene County,Greene County,MO,29077,H1,657,8
64683,Grundy County,Grundy County,MO,29079,H1,646,1
64652,Grundy County,Grundy County,MO,29079,H1,646,1
64635,Grundy County,Grundy County,MO,29079,H1,646,1
64679,Grundy County,Grundy County,MO,29079,H1,646,1
64648,Grundy County,Grundy County,MO,29079,H1,646,1
64641,Grundy County,Grundy County,MO,29079,H1,646,1
64642,Grundy County,Grundy County,MO,29079,H1,646,1
64642,Harrison County,Harrison County,MO,29081,H1,646,1
64471,Harrison County,Harrison County,MO,29081,H1,644,1
64426,Harrison County,Harrison County,MO,29081,H1,644,1
64657,Harrison County,Harrison County,MO,29081,H1,646,1
64424,Harrison County,Harrison County,MO,29081,H1,644,1
64467,Harrison County,Harrison County,MO,29081,H1,644,1
64481,Harrison County,Harrison County,MO,29081,H1,644,1
64458,Harrison County,Harrison County,MO,29081,H1,644,1
64456,Harrison County,Harrison County,MO,29081,H1,644,1
64670,Harrison County,Harrison County,MO,29081,H1,646,1
64632,Harrison County,Harrison County,MO,29081,H1,646,1
64636,Harrison County,Harrison County,MO,29081,H1,646,1
64442,Harrison County,Harrison County,MO,29081,H1,644,1
65323,Henry County,Henry County,MO,29083,H1,653,4
64761,Henry County,Henry County,MO,29083,H1,647,4
64770,Henry County,Henry County,MO,29083,H1,647,4
64739,Henry County,Henry County,MO,29083,H1,647,4
65360,Henry County,Henry County,MO,29083,H1,653,4
64740,Henry County,Henry County,MO,29083,H1,647,4
64724,Henry County,Henry County,MO,29083,H1,647,4
64735,Henry County,Henry County,MO,29083,H1,647,4
64733,Henry County,Henry County,MO,29083,H1,647,4
64788,Henry County,Henry County,MO,29083,H1,647,4
64726,Henry County,Henry County,MO,29083,H1,647,4
65774,Hickory County,Hickory County,MO,29085,H1,657,8
65732,Hickory County,Hickory County,MO,29085,H1,657,8
65767,Hickory County,Hickory County,MO,29085,H1,657,8
65724,Hickory County,Hickory County,MO,29085,H1,657,8
65779,Hickory County,Hickory County,MO,29085,H1,657,8
65668,Hickory County,Hickory County,MO,29085,H1,656,8
65735,Hickory County,Hickory County,MO,29085,H1,657,8
65634,Hickory County,Hickory County,MO,29085,H1,656,8
64487,Holt County,Holt County,MO,29087,H1,644,1
64437,Holt County,Holt County,MO,29087,H1,644,1
64470,Holt County,Holt County,MO,29087,H1,644,1
64466,Holt County,Holt County,MO,29087,H1,644,1
64473,Holt County,Holt County,MO,29087,H1,644,1
64451,Holt County,Holt County,MO,29087,H1,644,1
65279,Howard County,Howard County,MO,29089,H1,652,5
65250,Howard County,Howard County,MO,29089,H1,652,5
65248,Howard County,Howard County,MO,29089,H1,652,5
65274,Howard County,Howard County,MO,29089,H1,652,5
65254,Howard County,Howard County,MO,29089,H1,652,5
65243,Howard County,Howard County,MO,29089,H1,652,5
65257,Howard County,Howard County,MO,29089,H1,652,5
65256,Howard County,Howard County,MO,29089,H1,652,5
65230,Howard County,Howard County,MO,29089,H1,652,5
65609,Howell County,Howell County,MO,29091,H1,656,9
65790,Howell County,Howell County,MO,29091,H1,657,9
65688,Howell County,Howell County,MO,29091,H1,656,9
65775,Howell County,Howell County,MO,29091,H1,657,9
65692,Howell County,Howell County,MO,29091,H1,656,9
65548,Howell County,Howell County,MO,29091,H1,655,9
65626,Howell County,Howell County,MO,29091,H1,656,9
65793,Howell County,Howell County,MO,29091,H1,657,9
65789,Howell County,Howell County,MO,29091,H1,657,9
65777,Howell County,Howell County,MO,29091,H1,657,9
65637,Howell County,Howell County,MO,29091,H1,656,9
65788,Howell County,Howell County,MO,29091,H1,657,9
63623,Iron County,Iron County,MO,29093,H1,636,9
65566,Iron County,Iron County,MO,29093,H1,655,9
63624,Iron County,Iron County,MO,29093,H1,636,9
63675,Iron County,Iron County,MO,29093,H1,636,9
63621,Iron County,Iron County,MO,29093,H1,636,9
63650,Iron County,Iron County,MO,29093,H1,636,9
63656,Iron County,Iron County,MO,29093,H1,636,9
63663,Iron County,Iron County,MO,29093,H1,636,9
65439,Iron County,Iron County,MO,29093,H1,654,9
63620,Iron County,Iron County,MO,29093,H1,636,9
63636,Iron County,Iron County,MO,29093,H1,636,9
64015,Jackson County,Jackson County,MO,29095,H1,640,3
64138,Jackson County,Jackson County,MO,29095,H1,641,3
64131,Jackson County,Jackson County,MO,29095,H1,641,3
64137,Jackson County,Jackson County,MO,29095,H1,641,3
64030,Jackson County,Jackson County,MO,29095,H1,640,3
64101,Jackson County,Jackson County,MO,29095,H1,641,3
64149,Jackson County,Jackson County,MO,29095,H1,641,3
64139,Jackson County,Jackson County,MO,29095,H1,641,3
64074,Jackson County,Jackson County,MO,29095,H1,640,3
64155,Jackson County,Jackson County,MO,29095,H1,641,3
64147,Jackson County,Jackson County,MO,29095,H1,641,3
64132,Jackson County,Jackson County,MO,29095,H1,641,3
64052,Jackson County,Jackson County,MO,29095,H1,640,3
64112,Jackson County,Jackson County,MO,29095,H1,641,3
64029,Jackson County,Jackson County,MO,29095,H1,640,3
64066,Jackson County,Jackson County,MO,29095,H1,640,3
64102,Jackson County,Jackson County,MO,29095,H1,641,3
64198,Jackson County,Jackson County,MO,29095,H1,641,3
64121,Jackson County,Jackson County,MO,29095,H1,641,3
64999,Jackson County,Jackson County,MO,29095,H1,649,3
64117,Jackson County,Jackson County,MO,29095,H1,641,3
64114,Jackson County,Jackson County,MO,29095,H1,641,3
64128,Jackson County,Jackson County,MO,29095,H1,641,3
64129,Jackson County,Jackson County,MO,29095,H1,641,3
64053,Jackson County,Jackson County,MO,29095,H1,640,3
64054,Jackson County,Jackson County,MO,29095,H1,640,3
64111,Jackson County,Jackson County,MO,29095,H1,641,3
64118,Jackson County,Jackson County,MO,29095,H1,641,3
64145,Jackson County,Jackson County,MO,29095,H1,641,3
64130,Jackson County,Jackson County,MO,29095,H1,641,3
64136,Jackson County,Jackson County,MO,29095,H1,641,3
64081,Jackson County,Jackson County,MO,29095,H1,640,3
64086,Jackson County,Jackson County,MO,29095,H1,640,3
64050,Jackson County,Jackson County,MO,29095,H1,640,3
64063,Jackson County,Jackson County,MO,29095,H1,640,3
64016,Jackson County,Jackson County,MO,29095,H1,640,3
64119,Jackson County,Jackson County,MO,29095,H1,641,3
64152,Jackson County,Jackson County,MO,29095,H1,641,3
64013,Jackson County,Jackson County,MO,29095,H1,640,3
64134,Jackson County,Jackson County,MO,29095,H1,641,3
64171,Jackson County,Jackson County,MO,29095,H1,641,3
64057,Jackson County,Jackson County,MO,29095,H1,640,3
64064,Jackson County,Jackson County,MO,29095,H1,640,3
64110,Jackson County,Jackson County,MO,29095,H1,641,3
64141,Jackson County,Jackson County,MO,29095,H1,641,3
64080,Jackson County,Jackson County,MO,29095,H1,640,3
64061,Jackson County,Jackson County,MO,29095,H1,640,3
64148,Jackson County,Jackson County,MO,29095,H1,641,3
64120,Jackson County,Jackson County,MO,29095,H1,641,3
64106,Jackson County,Jackson County,MO,29095,H1,641,3
64055,Jackson County,Jackson County,MO,29095,H1,640,3
64056,Jackson County,Jackson County,MO,29095,H1,640,3
64075,Jackson County,Jackson County,MO,29095,H1,640,3
64109,Jackson County,Jackson County,MO,29095,H1,641,3
64034,Jackson County,Jackson County,MO,29095,H1,640,3
64156,Jackson County,Jackson County,MO,29095,H1,641,3
64197,Jackson County,Jackson County,MO,29095,H1,641,3
64170,Jackson County,Jackson County,MO,29095,H1,641,3
64014,Jackson County,Jackson County,MO,29095,H1,640,3
64133,Jackson County,Jackson County,MO,29095,H1,641,3
64124,Jackson County,Jackson County,MO,29095,H1,641,3
64123,Jackson County,Jackson County,MO,29095,H1,641,3
64088,Jackson County,Jackson County,MO,29095,H1,640,3
64108,Jackson County,Jackson County,MO,29095,H1,641,3
64058,Jackson County,Jackson County,MO,29095,H1,640,3
64082,Jackson County,Jackson County,MO,29095,H1,640,3
64051,Jackson County,Jackson County,MO,29095,H1,640,3
64125,Jackson County,Jackson County,MO,29095,H1,641,3
64126,Jackson County,Jackson County,MO,29095,H1,641,3
64127,Jackson County,Jackson County,MO,29095,H1,641,3
64105,Jackson County,Jackson County,MO,29095,H1,641,3
64113,Jackson County,Jackson County,MO,29095,H1,641,3
64146,Jackson County,Jackson County,MO,29095,H1,641,3
64070,Jackson County,Jackson County,MO,29095,H1,640,3
64199,Jackson County,Jackson County,MO,29095,H1,641,3
64157,Jackson County,Jackson County,MO,29095,H1,641,3
64065,Jackson County,Jackson County,MO,29095,H1,640,3
64002,Jackson County,Jackson County,MO,29095,H1,640,3
64158,Jackson County,Jackson County,MO,29095,H1,641,3
64870,Jasper County,Jasper County,MO,29097,H1,648,7
64803,Jasper County,Jasper County,MO,29097,H1,648,7
64801,Jasper County,Jasper County,MO,29097,H1,648,7
64834,Jasper County,Jasper County,MO,29097,H1,648,7
64862,Jasper County,Jasper County,MO,29097,H1,648,7
64857,Jasper County,Jasper County,MO,29097,H1,648,7
64848,Jasper County,Jasper County,MO,29097,H1,648,7
64849,Jasper County,Jasper County,MO,29097,H1,648,7
64755,Jasper County,Jasper County,MO,29097,H1,647,7
64836,Jasper County,Jasper County,MO,29097,H1,648,7
64835,Jasper County,Jasper County,MO,29097,H1,648,7
64840,Jasper County,Jasper County,MO,29097,H1,648,7
64832,Jasper County,Jasper County,MO,29097,H1,648,7
64802,Jasper County,Jasper County,MO,29097,H1,648,7
64833,Jasper County,Jasper County,MO,29097,H1,648,7
64841,Jasper County,Jasper County,MO,29097,H1,648,7
64830,Jasper County,Jasper County,MO,29097,H1,648,7
64804,Jasper County,Jasper County,MO,29097,H1,648,7
64859,Jasper County,Jasper County,MO,29097,H1,648,7
64855,Jasper County,Jasper County,MO,29097,H1,648,7
64748,Jasper County,Jasper County,MO,29097,H1,647,7
63012,Jefferson County,Jefferson County,MO,29099,H1,630,6
63028,Jefferson County,Jefferson County,MO,29099,H1,630,6
63026,Jefferson County,Jefferson County,MO,29099,H1,630,6
63066,Jefferson County,Jefferson County,MO,29099,H1,630,6
63057,Jefferson County,Jefferson County,MO,29099,H1,630,6
63052,Jefferson County,Jefferson County,MO,29099,H1,630,6
63627,Jefferson County,Jefferson County,MO,29099,H1,636,6
63069,Jefferson County,Jefferson County,MO,29099,H1,630,6
63030,Jefferson County,Jefferson County,MO,29099,H1,630,6
63023,Jefferson County,Jefferson County,MO,29099,H1,630,6
63053,Jefferson County,Jefferson County,MO,29099,H1,630,6
63628,Jefferson County,Jefferson County,MO,29099,H1,636,6
63047,Jefferson County,Jefferson County,MO,29099,H1,630,6
63048,Jefferson County,Jefferson County,MO,29099,H1,630,6
63020,Jefferson County,Jefferson County,MO,29099,H1,630,6
63041,Jefferson County,Jefferson County,MO,29099,H1,630,6
63061,Jefferson County,Jefferson County,MO,29099,H1,630,6
63065,Jefferson County,Jefferson County,MO,29099,H1,630,6
63050,Jefferson County,Jefferson County,MO,29099,H1,630,6
63010,Jefferson County,Jefferson County,MO,29099,H1,630,6
63019,Jefferson County,Jefferson County,MO,29099,H1,630,6
63015,Jefferson County,Jefferson County,MO,29099,H1,630,6
63072,Jefferson County,Jefferson County,MO,29099,H1,630,6
63087,Jefferson County,Jefferson County,MO,29099,H1,630,6
63049,Jefferson County,Jefferson County,MO,29099,H1,630,6
63051,Jefferson County,Jefferson County,MO,29099,H1,630,6
63070,Jefferson County,Jefferson County,MO,29099,H1,630,6
63016,Jefferson County,Jefferson County,MO,29099,H1,630,6
63025,Jefferson County,Jefferson County,MO,29099,H1,630,6
64019,Johnson County,Johnson County,MO,29101,H1,640,4
64061,Johnson County,Johnson County,MO,29101,H1,640,4
64726,Johnson County,Johnson County,MO,29101,H1,647,4
65332,Johnson County,Johnson County,MO,29101,H1,653,4
64080,Johnson County,Johnson County,MO,29101,H1,640,4
64761,Johnson County,Johnson County,MO,29101,H1,647,4
64011,Johnson County,Johnson County,MO,29101,H1,640,4
64070,Johnson County,Johnson County,MO,29101,H1,640,4
64093,Johnson County,Johnson County,MO,29101,H1,640,4
64747,Johnson County,Johnson County,MO,29101,H1,647,4
65351,Johnson County,Johnson County,MO,29101,H1,653,4
64037,Johnson County,Johnson County,MO,29101,H1,640,4
64071,Johnson County,Johnson County,MO,29101,H1,640,4
65336,Johnson County,Johnson County,MO,29101,H1,653,4
64040,Johnson County,Johnson County,MO,29101,H1,640,4
65305,Johnson County,Johnson County,MO,29101,H1,653,4
64076,Johnson County,Johnson County,MO,29101,H1,640,4
65360,Johnson County,Johnson County,MO,29101,H1,653,4
64733,Johnson County,Johnson County,MO,29101,H1,647,4
64020,Johnson County,Johnson County,MO,29101,H1,640,4
63458,Knox County,Knox County,MO,29103,H1,634,2
63537,Knox County,Knox County,MO,29103,H1,635,2
63460,Knox County,Knox County,MO,29103,H1,634,2
63446,Knox County,Knox County,MO,29103,H1,634,2
63547,Knox County,Knox County,MO,29103,H1,635,2
63531,Knox County,Knox County,MO,29103,H1,635,2
63464,Knox County,Knox County,MO,29103,H1,634,2
65543,Laclede County,Laclede County,MO,29105,H1,655,8
65722,Laclede County,Laclede County,MO,29105,H1,657,8
65020,Laclede County,Laclede County,MO,29105,H1,650,8
65552,Laclede County,Laclede County,MO,29105,H1,655,8
65536,Laclede County,Laclede County,MO,29105,H1,655,8
65470,Laclede County,Laclede County,MO,29105,H1,654,8
65632,Laclede County,Laclede County,MO,29105,H1,656,8
65590,Laclede County,Laclede County,MO,29105,H1,655,8
65662,Laclede County,Laclede County,MO,29105,H1,656,8
65534,Laclede County,Laclede County,MO,29105,H1,655,8
65556,Laclede County,Laclede County,MO,29105,H1,655,8
65463,Laclede County,Laclede County,MO,29105,H1,654,8
65567,Laclede County,Laclede County,MO,29105,H1,655,8
64096,Lafayette County,Lafayette County,MO,29107,H1,640,4
64076,Lafayette County,Lafayette County,MO,29107,H1,640,4
64074,Lafayette County,Lafayette County,MO,29107,H1,640,4
64071,Lafayette County,Lafayette County,MO,29107,H1,640,4
64070,Lafayette County,Lafayette County,MO,29107,H1,640,4
64011,Lafayette County,Lafayette County,MO,29107,H1,640,4
64021,Lafayette County,Lafayette County,MO,29107,H1,640,4
64022,Lafayette County,Lafayette County,MO,29107,H1,640,4
64097,Lafayette County,Lafayette County,MO,29107,H1,640,4
64020,Lafayette County,Lafayette County,MO,29107,H1,640,4
64075,Lafayette County,Lafayette County,MO,29107,H1,640,4
64017,Lafayette County,Lafayette County,MO,29107,H1,640,4
64001,Lafayette County,Lafayette County,MO,29107,H1,640,4
64067,Lafayette County,Lafayette County,MO,29107,H1,640,4
64037,Lafayette County,Lafayette County,MO,29107,H1,640,4
65321,Lafayette County,Lafayette County,MO,29107,H1,653,4
65604,Lawrence County,Lawrence County,MO,29109,H1,656,8
65769,Lawrence County,Lawrence County,MO,29109,H1,657,8
65664,Lawrence County,Lawrence County,MO,29109,H1,656,8
65723,Lawrence County,Lawrence County,MO,29109,H1,657,8
65654,Lawrence County,Lawrence County,MO,29109,H1,656,8
64862,Lawrence County,Lawrence County,MO,29109,H1,648,8
64848,Lawrence County,Lawrence County,MO,29109,H1,648,8
65682,Lawrence County,Lawrence County,MO,29109,H1,656,8
65752,Lawrence County,Lawrence County,MO,29109,H1,657,8
65738,Lawrence County,Lawrence County,MO,29109,H1,657,8
65708,Lawrence County,Lawrence County,MO,29109,H1,657,8
64748,Lawrence County,Lawrence County,MO,29109,H1,647,8
65712,Lawrence County,Lawrence County,MO,29109,H1,657,8
65705,Lawrence County,Lawrence County,MO,29109,H1,657,8
65646,Lawrence County,Lawrence County,MO,29109,H1,656,8
64873,Lawrence County,Lawrence County,MO,29109,H1,648,8
65605,Lawrence County,Lawrence County,MO,29109,H1,656,8
65707,Lawrence County,Lawrence County,MO,29109,H1,657,8
65756,Lawrence County,Lawrence County,MO,29109,H1,657,8
65610,Lawrence County,Lawrence County,MO,29109,H1,656,8
65612,Lawrence County,Lawrence County,MO,29109,H1,656,8
63435,Lewis County,Lewis County,MO,29111,H1,634,2
63447,Lewis County,Lewis County,MO,29111,H1,634,2
63457,Lewis County,Lewis County,MO,29111,H1,634,2
63448,Lewis County,Lewis County,MO,29111,H1,634,2
63473,Lewis County,Lewis County,MO,29111,H1,634,2
63471,Lewis County,Lewis County,MO,29111,H1,634,2
63440,Lewis County,Lewis County,MO,29111,H1,634,2
63446,Lewis County,Lewis County,MO,29111,H1,634,2
63454,Lewis County,Lewis County,MO,29111,H1,634,2
63438,Lewis County,Lewis County,MO,29111,H1,634,2
63452,Lewis County,Lewis County,MO,29111,H1,634,2
63348,Lincoln County,Lincoln County,MO,29113,H1,633,6
63362,Lincoln County,Lincoln County,MO,29113,H1,633,6
63390,Lincoln County,Lincoln County,MO,29113,H1,633,6
63359,Lincoln County,Lincoln County,MO,29113,H1,633,6
63333,Lincoln County,Lincoln County,MO,29113,H1,633,6
63389,Lincoln County,Lincoln County,MO,29113,H1,633,6
63349,Lincoln County,Lincoln County,MO,29113,H1,633,6
63383,Lincoln County,Lincoln County,MO,29113,H1,633,6
63387,Lincoln County,Lincoln County,MO,29113,H1,633,6
63343,Lincoln County,Lincoln County,MO,29113,H1,633,6
63347,Lincoln County,Lincoln County,MO,29113,H1,633,6
63377,Lincoln County,Lincoln County,MO,29113,H1,633,6
63334,Lincoln County,Lincoln County,MO,29113,H1,633,6
63369,Lincoln County,Lincoln County,MO,29113,H1,633,6
63379,Lincoln County,Lincoln County,MO,29113,H1,633,6
63381,Lincoln County,Lincoln County,MO,29113,H1,633,6
63344,Lincoln County,Lincoln County,MO,29113,H1,633,6
64653,Linn County,Linn County,MO,29115,H1,646,2
64659,Linn County,Linn County,MO,29115,H1,646,2
64646,Linn County,Linn County,MO,29115,H1,646,2
64658,Linn County,Linn County,MO,29115,H1,646,2
64631,Linn County,Linn County,MO,29115,H1,646,2
64628,Linn County,Linn County,MO,29115,H1,646,2
64674,Linn County,Linn County,MO,29115,H1,646,2
64651,Linn County,Linn County,MO,29115,H1,646,2
65281,Linn County,Linn County,MO,29115,H1,652,2
64688,Linn County,Linn County,MO,29115,H1,646,2
65261,Linn County,Linn County,MO,29115,H1,652,2
64630,Linn County,Linn County,MO,29115,H1,646,2
63557,Linn County,Linn County,MO,29115,H1,635,2
63566,Linn County,Linn County,MO,29115,H1,635,2
64635,Linn County,Linn County,MO,29115,H1,646,2
64652,Linn County,Linn County,MO,29115,H1,646,2
64601,Livingston County,Livingston County,MO,29117,H1,646,1
64643,Livingston County,Livingston County,MO,29117,H1,646,1
64638,Livingston County,Livingston County,MO,29117,H1,646,1
64648,Livingston County,Livingston County,MO,29117,H1,646,1
64688,Livingston County,Livingston County,MO,29117,H1,646,1
64664,Livingston County,Livingston County,MO,29117,H1,646,1
64656,Livingston County,Livingston County,MO,29117,H1,646,1
64686,Livingston County,Livingston County,MO,29117,H1,646,1
64625,Livingston County,Livingston County,MO,29117,H1,646,1
64624,Livingston County,Livingston County,MO,29117,H1,646,1
64635,Livingston County,Livingston County,MO,29117,H1,646,1
64683,Livingston County,Livingston County,MO,29117,H1,646,1
64850,McDonald County,McDonald County,MO,29119,H1,648,7
64863,McDonald County,McDonald County,MO,29119,H1,648,7
64861,McDonald County,McDonald County,MO,29119,H1,648,7
64843,McDonald County,McDonald County,MO,29119,H1,648,7
64831,McDonald County,McDonald County,MO,29119,H1,648,7
65772,McDonald County,McDonald County,MO,29119,H1,657,7
64865,McDonald County,McDonald County,MO,29119,H1,648,7
64867,McDonald County,McDonald County,MO,29119,H1,648,7
64856,McDonald County,McDonald County,MO,29119,H1,648,7
64854,McDonald County,McDonald County,MO,29119,H1,648,7
65730,McDonald County,McDonald County,MO,29119,H1,657,7
65647,McDonald County,McDonald County,MO,29119,H1,656,7
64847,McDonald County,McDonald County,MO,29119,H1,648,7
65745,McDonald County,McDonald County,MO,29119,H1,657,7
64868,McDonald County,McDonald County,MO,29119,H1,648,7
63549,Macon County,Macon County,MO,29121,H1,635,2
63538,Macon County,Macon County,MO,29121,H1,635,2
63431,Macon County,Macon County,MO,29121,H1,634,2
65247,Macon County,Macon County,MO,29121,H1,652,2
63532,Macon County,Macon County,MO,29121,H1,635,2
63552,Macon County,Macon County,MO,29121,H1,635,2
63534,Macon County,Macon County,MO,29121,H1,635,2
63437,Macon County,Macon County,MO,29121,H1,634,2
63530,Macon County,Macon County,MO,29121,H1,635,2
63451,Macon County,Macon County,MO,29121,H1,634,2
65260,Macon County,Macon County,MO,29121,H1,652,2
63558,Macon County,Macon County,MO,29121,H1,635,2
63539,Macon County,Macon County,MO,29121,H1,635,2
64631,Macon County,Macon County,MO,29121,H1,646,2
63557,Macon County,Macon County,MO,29121,H1,635,2
64658,Macon County,Macon County,MO,29121,H1,646,2
63620,Madison County,Madison County,MO,29123,H1,636,10
63636,Madison County,Madison County,MO,29123,H1,636,10
63655,Madison County,Madison County,MO,29123,H1,636,10
63650,Madison County,Madison County,MO,29123,H1,636,10
63621,Madison County,Madison County,MO,29123,H1,636,10
63645,Madison County,Madison County,MO,29123,H1,636,10
63640,Madison County,Madison County,MO,29123,H1,636,10
65058,Maries County,Maries County,MO,29125,H1,650,5
65443,Maries County,Maries County,MO,29125,H1,654,5
65001,Maries County,Maries County,MO,29125,H1,650,5
65559,Maries County,Maries County,MO,29125,H1,655,5
65401,Maries County,Maries County,MO,29125,H1,654,5
65014,Maries County,Maries County,MO,29125,H1,650,5
65459,Maries County,Maries County,MO,29125,H1,654,5
65582,Maries County,Maries County,MO,29125,H1,655,5
65013,Maries County,Maries County,MO,29125,H1,650,5
65580,Maries County,Maries County,MO,29125,H1,655,5
63471,Marion County,Marion County,MO,29127,H1,634,2
63454,Marion County,Marion County,MO,29127,H1,634,2
63401,Marion County,Marion County,MO,29127,H1,634,2
63438,Marion County,Marion County,MO,29127,H1,634,2
63461,Marion County,Marion County,MO,29127,H1,634,2
63463,Marion County,Marion County,MO,29127,H1,634,2
63440,Marion County,Marion County,MO,29127,H1,634,2
63439,Marion County,Marion County,MO,29127,H1,634,2
63456,Marion County,Marion County,MO,29127,H1,634,2
63443,Marion County,Marion County,MO,29127,H1,634,2
64673,Mercer County,Mercer County,MO,29129,H1,646,1
64632,Mercer County,Mercer County,MO,29129,H1,646,1
64661,Mercer County,Mercer County,MO,29129,H1,646,1
65082,Miller County,Miller County,MO,29131,H1,650,5
65064,Miller County,Miller County,MO,29131,H1,650,5
65065,Miller County,Miller County,MO,29131,H1,650,5
65058,Miller County,Miller County,MO,29131,H1,650,5
65083,Miller County,Miller County,MO,29131,H1,650,5
65459,Miller County,Miller County,MO,29131,H1,654,5
65452,Miller County,Miller County,MO,29131,H1,654,5
65026,Miller County,Miller County,MO,29131,H1,650,5
65486,Miller County,Miller County,MO,29131,H1,654,5
65040,Miller County,Miller County,MO,29131,H1,650,5
65075,Miller County,Miller County,MO,29131,H1,650,5
65049,Miller County,Miller County,MO,29131,H1,650,5
65074,Miller County,Miller County,MO,29131,H1,650,5
65591,Miller County,Miller County,MO,29131,H1,655,5
65017,Miller County,Miller County,MO,29131,H1,650,5
65079,Miller County,Miller County,MO,29131,H1,650,5
65032,Miller County,Miller County,MO,29131,H1,650,5
65047,Miller County,Miller County,MO,29131,H1,650,5
65072,Miller County,Miller County,MO,29131,H1,650,5
63845,Mississippi County,Mississippi County,MO,29133,H1,638,10
63882,Mississippi County,Mississippi County,MO,29133,H1,638,10
63823,Mississippi County,Mississippi County,MO,29133,H1,638,10
63834,Mississippi County,Mississippi County,MO,29133,H1,638,10
63881,Mississippi County,Mississippi County,MO,29133,H1,638,10
63820,Mississippi County,Mississippi County,MO,29133,H1,638,10
63801,Mississippi County,Mississippi County,MO,29133,H1,638,10
65046,Moniteau County,Moniteau County,MO,29135,H1,650,5
65074,Moniteau County,Moniteau County,MO,29135,H1,650,5
65034,Moniteau County,Moniteau County,MO,29135,H1,650,5
65068,Moniteau County,Moniteau County,MO,29135,H1,650,5
65025,Moniteau County,Moniteau County,MO,29135,H1,650,5
65011,Moniteau County,Moniteau County,MO,29135,H1,650,5
65081,Moniteau County,Moniteau County,MO,29135,H1,650,5
65287,Moniteau County,Moniteau County,MO,29135,H1,652,5
65064,Moniteau County,Moniteau County,MO,29135,H1,650,5
65018,Moniteau County,Moniteau County,MO,29135,H1,650,5
65023,Moniteau County,Moniteau County,MO,29135,H1,650,5
65042,Moniteau County,Moniteau County,MO,29135,H1,650,5
65050,Moniteau County,Moniteau County,MO,29135,H1,650,5
65084,Moniteau County,Moniteau County,MO,29135,H1,650,5
65055,Moniteau County,Moniteau County,MO,29135,H1,650,5
63443,Monroe County,Monroe County,MO,29137,H1,634,5
65275,Monroe County,Monroe County,MO,29137,H1,652,5
63462,Monroe County,Monroe County,MO,29137,H1,634,5
63437,Monroe County,Monroe County,MO,29137,H1,634,5
65263,Monroe County,Monroe County,MO,29137,H1,652,5
65258,Monroe County,Monroe County,MO,29137,H1,652,5
65282,Monroe County,Monroe County,MO,29137,H1,652,5
63468,Monroe County,Monroe County,MO,29137,H1,634,5
63456,Monroe County,Monroe County,MO,29137,H1,634,5
65283,Monroe County,Monroe County,MO,29137,H1,652,5
65260,Monroe County,Monroe County,MO,29137,H1,652,5
63384,Montgomery County,Montgomery County,MO,29139,H1,633,5
63350,Montgomery County,Montgomery County,MO,29139,H1,633,5
63381,Montgomery County,Montgomery County,MO,29139,H1,633,5
65069,Montgomery County,Montgomery County,MO,29139,H1,650,5
63359,Montgomery County,Montgomery County,MO,29139,H1,633,5
63361,Montgomery County,Montgomery County,MO,29139,H1,633,5
63363,Montgomery County,Montgomery County,MO,29139,H1,633,5
65264,Montgomery County,Montgomery County,MO,29139,H1,652,5
63351,Montgomery County,Montgomery County,MO,29139,H1,633,5
65041,Montgomery County,Montgomery County,MO,29139,H1,650,5
63333,Montgomery County,Montgomery County,MO,29139,H1,633,5
65037,Morgan County,Morgan County,MO,29141,H1,650,5
65329,Morgan County,Morgan County,MO,29141,H1,653,5
65348,Morgan County,Morgan County,MO,29141,H1,653,5
65350,Morgan County,Morgan County,MO,29141,H1,653,5
65078,Morgan County,Morgan County,MO,29141,H1,650,5
65034,Morgan County,Morgan County,MO,29141,H1,650,5
65345,Morgan County,Morgan County,MO,29141,H1,653,5
65072,Morgan County,Morgan County,MO,29141,H1,650,5
65354,Morgan County,Morgan County,MO,29141,H1,653,5
65084,Morgan County,Morgan County,MO,29141,H1,650,5
65026,Morgan County,Morgan County,MO,29141,H1,650,5
65081,Morgan County,Morgan County,MO,29141,H1,650,5
65079,Morgan County,Morgan County,MO,29141,H1,650,5
65325,Morgan County,Morgan County,MO,29141,H1,653,5
65074,Morgan County,Morgan County,MO,29141,H1,650,5
65038,Morgan County,Morgan County,MO,29141,H1,650,5
65011,Morgan County,Morgan County,MO,29141,H1,650,5
