zip_code,county_standardized,county_original,state,stcountyfp,classfp,ZIP3,rating_area,slspc
75254,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75235,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75246,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75236,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75187,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75354,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75017,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75030,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75242,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75125,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75146,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75116,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75201,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75234,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75244,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75339,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75047,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75098,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75046,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
76051,Dallas County,Dallas County,TX,48113,H1,760,8.0,425.0
75040,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75045,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75141,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75006,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75226,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75223,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75089,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75237,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75138,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75374,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75360,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75287,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75390,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75378,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75052,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75149,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75159,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75182,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75227,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75204,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75206,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75210,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75218,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75205,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75085,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75248,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75232,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75249,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75372,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75106,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75270,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75260,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75261,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75062,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75208,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75209,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75231,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75247,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75243,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75367,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75381,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75382,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75376,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75357,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75252,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75313,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75221,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75051,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75050,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75060,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75063,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75150,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75104,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75137,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75215,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75220,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75228,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75202,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75083,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75230,Dallas County,Dallas County,TX,48113,H1,752,8.0,425.0
75355,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75007,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
75371,Dallas County,Dallas County,TX,48113,H1,753,8.0,425.0
75123,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75185,Dallas County,Dallas County,TX,48113,H1,751,8.0,425.0
75067,Dallas County,Dallas County,TX,48113,H1,750,8.0,425.0
79377,Dawson County,Dawson County,TX,48115,H1,793,26.0,409.0
79351,Dawson County,Dawson County,TX,48115,H1,793,26.0,409.0
79331,Dawson County,Dawson County,TX,48115,H1,793,26.0,409.0
79713,Dawson County,Dawson County,TX,48115,H1,797,26.0,409.0
79098,Deaf Smith County,Deaf Smith County,TX,48117,H1,790,26.0,409.0
79045,Deaf Smith County,Deaf Smith County,TX,48117,H1,790,26.0,409.0
79092,Deaf Smith County,Deaf Smith County,TX,48117,H1,790,26.0,409.0
79085,Deaf Smith County,Deaf Smith County,TX,48117,H1,790,26.0,409.0
79025,Deaf Smith County,Deaf Smith County,TX,48117,H1,790,26.0,409.0
75469,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75441,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75415,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75482,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75432,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75448,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75450,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75428,Delta County,Delta County,TX,48119,H1,754,8.0,425.0
75034,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75022,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76209,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76227,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75078,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75056,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75028,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75065,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75287,Denton County,Denton County,TX,48121,H1,752,8.0,425.0
76208,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76249,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76258,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75007,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76177,Denton County,Denton County,TX,48121,H1,761,8.0,425.0
76234,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75029,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75068,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76207,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76210,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76202,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76226,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76262,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76052,Denton County,Denton County,TX,48121,H1,760,8.0,425.0
75033,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75010,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75009,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75077,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75093,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76247,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75057,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76205,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75019,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76272,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75067,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76266,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76078,Denton County,Denton County,TX,48121,H1,760,8.0,425.0
76206,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75011,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76203,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75024,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
76092,Denton County,Denton County,TX,48121,H1,760,8.0,425.0
76201,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76204,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
76259,Denton County,Denton County,TX,48121,H1,762,8.0,425.0
75027,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
75035,Denton County,Denton County,TX,48121,H1,750,8.0,425.0
77995,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
77984,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
77994,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
77967,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
78141,DeWitt County,DeWitt County,TX,48123,H1,781,26.0,409.0
77954,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
77989,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
77974,DeWitt County,DeWitt County,TX,48123,H1,779,26.0,409.0
78164,DeWitt County,DeWitt County,TX,48123,H1,781,26.0,409.0
79220,Dickens County,Dickens County,TX,48125,H1,792,26.0,409.0
79243,Dickens County,Dickens County,TX,48125,H1,792,26.0,409.0
79229,Dickens County,Dickens County,TX,48125,H1,792,26.0,409.0
79256,Dickens County,Dickens County,TX,48125,H1,792,26.0,409.0
79370,Dickens County,Dickens County,TX,48125,H1,793,26.0,409.0
78830,Dimmit County,Dimmit County,TX,48127,H1,788,26.0,409.0
78827,Dimmit County,Dimmit County,TX,48127,H1,788,26.0,409.0
78836,Dimmit County,Dimmit County,TX,48127,H1,788,26.0,409.0
78834,Dimmit County,Dimmit County,TX,48127,H1,788,26.0,409.0
78839,Dimmit County,Dimmit County,TX,48127,H1,788,26.0,409.0
79226,Donley County,Donley County,TX,48129,H1,792,26.0,409.0
79237,Donley County,Donley County,TX,48129,H1,792,26.0,409.0
79240,Donley County,Donley County,TX,48129,H1,792,26.0,409.0
78332,Duval County,Duval County,TX,48131,H1,783,26.0,409.0
78376,Duval County,Duval County,TX,48131,H1,783,26.0,409.0
78349,Duval County,Duval County,TX,48131,H1,783,26.0,409.0
78357,Duval County,Duval County,TX,48131,H1,783,26.0,409.0
78341,Duval County,Duval County,TX,48131,H1,783,26.0,409.0
78384,Duval County,Duval County,TX,48131,H1,783,26.0,409.0
76437,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76445,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76454,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76464,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76470,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76442,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76471,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76466,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76443,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76435,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
76448,Eastland County,Eastland County,TX,48133,H1,764,26.0,409.0
79769,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79707,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79758,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79760,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79765,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79741,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79768,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79763,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79766,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79764,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79776,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79761,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79762,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
79759,Ector County,Ector County,TX,48135,H1,797,17.0,396.0
78828,Edwards County,Edwards County,TX,48137,H1,788,26.0,409.0
78840,Edwards County,Edwards County,TX,48137,H1,788,26.0,409.0
78880,Edwards County,Edwards County,TX,48137,H1,788,26.0,409.0
75167,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
76041,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
76050,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
75154,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
75165,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
76651,Ellis County,Ellis County,TX,48139,H1,766,8.0,425.0
76670,Ellis County,Ellis County,TX,48139,H1,766,8.0,425.0
76063,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
76626,Ellis County,Ellis County,TX,48139,H1,766,8.0,425.0
76064,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
76055,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
76623,Ellis County,Ellis County,TX,48139,H1,766,8.0,425.0
75125,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
76641,Ellis County,Ellis County,TX,48139,H1,766,8.0,425.0
75152,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
76065,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
75119,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
75168,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
75104,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
76084,Ellis County,Ellis County,TX,48139,H1,760,8.0,425.0
75146,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
75101,Ellis County,Ellis County,TX,48139,H1,751,8.0,425.0
79916,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79922,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79911,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79821,El Paso County,El Paso County,TX,48141,H1,798,9.0,424.0
79926,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79947,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79943,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79940,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79905,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79907,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79928,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79915,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79918,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79948,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79950,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79951,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79910,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79838,El Paso County,El Paso County,TX,48141,H1,798,9.0,424.0
79836,El Paso County,El Paso County,TX,48141,H1,798,9.0,424.0
79913,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79953,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79914,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79931,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79920,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79835,El Paso County,El Paso County,TX,48141,H1,798,9.0,424.0
79901,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79997,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79912,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79906,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79942,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79929,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79954,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79968,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79849,El Paso County,El Paso County,TX,48141,H1,798,9.0,424.0
79936,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79924,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79903,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79932,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79941,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79925,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79927,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79930,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79945,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79952,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79853,El Paso County,El Paso County,TX,48141,H1,798,9.0,424.0
79904,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79938,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79908,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79917,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79937,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79949,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79996,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79995,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79944,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79902,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79935,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79934,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79923,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79955,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
79946,El Paso County,El Paso County,TX,48141,H1,799,9.0,424.0
76457,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76433,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76444,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76436,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76402,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76401,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76446,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76462,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76445,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76465,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76453,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76461,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76463,Erath County,Erath County,TX,48143,H1,764,26.0,409.0
76629,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76685,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76682,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76630,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76519,Falls County,Falls County,TX,48145,H1,765,26.0,409.0
76579,Falls County,Falls County,TX,48145,H1,765,26.0,409.0
76570,Falls County,Falls County,TX,48145,H1,765,26.0,409.0
76661,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76656,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76655,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76632,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76664,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76524,Falls County,Falls County,TX,48145,H1,765,26.0,409.0
76680,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
76653,Falls County,Falls County,TX,48145,H1,766,26.0,409.0
75424,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75452,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75490,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75446,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75443,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75413,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75447,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75488,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75449,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75438,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75492,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75479,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75491,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75476,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75439,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75475,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75418,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75496,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
75414,Fannin County,Fannin County,TX,48147,H1,754,26.0,409.0
78938,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78956,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78954,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78949,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78952,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78941,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78946,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78959,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78950,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78961,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78945,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78962,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78940,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78932,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78963,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78960,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78942,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78934,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78935,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
78957,Fayette County,Fayette County,TX,48149,H1,789,26.0,409.0
79546,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79534,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79556,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79520,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79545,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79526,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79543,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79560,Fisher County,Fisher County,TX,48151,H1,795,26.0,409.0
79258,Floyd County,Floyd County,TX,48153,H1,792,26.0,409.0
79231,Floyd County,Floyd County,TX,48153,H1,792,26.0,409.0
79241,Floyd County,Floyd County,TX,48153,H1,792,26.0,409.0
79235,Floyd County,Floyd County,TX,48153,H1,792,26.0,409.0
79221,Floyd County,Floyd County,TX,48153,H1,792,26.0,409.0
79227,Foard County,Foard County,TX,48155,H1,792,26.0,409.0
79248,Foard County,Foard County,TX,48155,H1,792,26.0,409.0
77450,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77471,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77545,Fort Bend County,Fort Bend County,TX,48157,H1,775,10.0,389.0
77417,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77085,Fort Bend County,Fort Bend County,TX,48157,H1,770,10.0,389.0
77053,Fort Bend County,Fort Bend County,TX,48157,H1,770,10.0,389.0
77082,Fort Bend County,Fort Bend County,TX,48157,H1,770,10.0,389.0
77477,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77497,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77423,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77479,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77494,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77435,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77476,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77083,Fort Bend County,Fort Bend County,TX,48157,H1,770,10.0,389.0
77461,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77478,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77485,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77441,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77430,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77459,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77406,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77584,Fort Bend County,Fort Bend County,TX,48157,H1,775,10.0,389.0
77498,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77493,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77031,Fort Bend County,Fort Bend County,TX,48157,H1,770,10.0,389.0
77420,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77481,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77583,Fort Bend County,Fort Bend County,TX,48157,H1,775,10.0,389.0
77489,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77496,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77099,Fort Bend County,Fort Bend County,TX,48157,H1,770,10.0,389.0
77464,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77444,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77407,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77487,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77469,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
77451,Fort Bend County,Fort Bend County,TX,48157,H1,774,10.0,389.0
75494,Franklin County,Franklin County,TX,48159,H1,754,26.0,409.0
75480,Franklin County,Franklin County,TX,48159,H1,754,26.0,409.0
75487,Franklin County,Franklin County,TX,48159,H1,754,26.0,409.0
